PRODUCT_ID,TITLE,BULLET_POINTS,DESCRIPTION,PRODUCT_TYPE_ID,PRODUCT_LENGTH
2853248,Threeworld Women's Famous Rajasthani Latest Fashion Slipper/Flip-Flops (White)-AKM-37,"[Color: White | Size-37 FOOT LENGTH SIZE (23.5 cm) (4 UK),Closure: Slip On,Slippers for women fashion without heels,Heel Type: Flats,Product Colour May Slightly Vary Due To Photographic Lighting Sources Or Your Monitor Settings]","Elevate your style with this classy pair of Women's Fashion Slipper from the house of Threeworld brand. Featuring a contemporary refined design with exceptional comfort, this pair is perfect to give your quintessential dressing an upgrade.",3300,629.9212592
2758005,"KPSUN Men's Quick Dry Sports Tank Tops Athletic Gym Bodybuilding Fitness Sleeveless Shirts for Beach Running Workout, Black/Navy, X-Large","[Soft,breathable and quick dry moisture-wicking fabrics keep you dry and comfy.,4-way Stretchy - Construction provides you a greater range of motion.,Sleeveless design, Tagless collar. A Softer feeling of the fabrics means minimum skin irritation,Eflective logos for greater visibility on low-light runs.Solid color can team the bodybuilding stringer with various sports apparel.,Perfect for athletic, running, gym, bodybuilding, workout, fitness, training, basketball, beach, boxing, casual wear and other outdoor activities.]","<b>KPSUN Men’s Sports Tank Tops Detail:</b><br> Skin-friendly Material - Lightweight,soft and breathable fabric offers a comfortable fit.<br> 13-way Stretchy - Construction provides you a greater range of motion.<br> Quick-dry - Wicks sweat away and helps keep you dry.<br> Well-Cutted arm holes - Sleeveless design helps move your arms freely and work out comfortably.<br> Reflective Logos - Greater visibility on low-light runs.<br> Perfect - Various outdoor & indoor sports activity.Suitable for running, jogging, walking, workout, gym, training, camping, climbing, cycling, traveling, everyday wear, etc.<br> Care - Machine washable and Wash in cold water.<br> Cut - Relaxed fit.<br>",2823,255.9055116
1681912,"UOMNY Toddler Baby Blanket - Soft Cot Nursery Comforter Quilts for Boys and Girls 36""x48"" Cotton 1 Pack kids'crib Blankets Nursery Blanket Lightweight (Spaceship Nap Blanket White)","[【HIGH QUALITY】This pure cotton quilt will be lightweight,soft, kind and comfortable to baby’s skin.,【EASY CARE】Blankets are machine washable and dryable for easy cleaning and care, Sleep your baby and peace covered in love and keep Long-lasting, durable quality.,【BEAUTIFUL】Quilted blanket Made of Cotton; perfect for all crib sizes and most toddler beds; measures 36""x48"".,【SECURE PRINTING】 No cheap printed look and, more importantly, no chemical inks to leach into little ones’ bedding- Lead Free, Latex Free,No static.produced with your baby's wellbeing in mind; Using only the softest cotton to keep irritation and discomfort at bay.,【MULTIPLE USES 】As baby blanket for bed/sofa/couch, or outside travel and picnic.]","<b>Specifications:</b></p> <b>Brand:UOMNY</b></p> <b>Product Dimensions:36*48 Inch</b></p> <b>Material Type:100% cotton</b></p> <b>100% cotton,safe and non-toxic material, Kind to your baby's skin, All of it is the best, cute and beauty. Baby Health, Mum Happy </b></p> <b>Note:</b></p> <p>1. There is a little bit size deviation due to manual measurement.</p> <p> 2. Because of light effect and weather, please allow a little bit of color difference between the picture and the item. </p> <p> 3. Please confirm the size chart carefully before you purchase the item. The table above is a reference for you, please choose the right one according to your baby's actual size. </p> <p> 4. If you satisfied with the item,please leave a kind review .Thank you . Any question will be answered right now </p> <b>Package Include:</b></p> <p>1 Pack x blanket and well package.</p> <b>UOMNY Baby store ---- providing high quality baby clothing </b></p> <b>UOMNY, Which registed in USA Trademark Office, and promise to provide the highest quality products and service to worldwide customers.</b></p>",9981,4800
944140,Health Enterprises Therapod Hot-Cold Pack,,,11857,600
2952480,The KARIGARS comfartable Sofa Set,"[The structure of the sofa is made of horn beam wood and elastic colon under seating to give firm and solid shape,Primary Material: Leatherette, Upholstery Material: Leatherette]",This sofa was constructed featuring handpicked upholstery with excellent finish. Made from Solid wood.,8385,393.700787
219765,Rare Books and Their Prices,,,112,614
2678897,"The Himalayan Women Croptop (Medium, 01 Maroon)","[Care Instructions: Machine Wash,Fit Type: Western,Style :- Crop Top,Occasion: Casual || Party || Beach || Formal || Meeting || Office Wear Collar Style: Round Collar; Sleeve Type: Long Sleeve,Care Instructions: Machine Wash Fit Type: Stretch Fabric: Cotton - Polyester Blended Fabric, Style: Crop Tee, Length - 16 Inches, Stretchable Fabric. Hand Feeling: Soft fabric for a comfortable feminine touch, Stretchable Fit. Perfect in this Season. Ideal for Workout, Home Casual this Shirt packs beautifully and looks smart paired with Yours favorite. Measurement Details: S - 34 Bust, M -36 Bust & L - 38 Bust. Length- 20 Inches.]",Occasion: Casual || Party || Beach || Formal || Meeting || Office Wear Collar Style: Round Collar; Sleeve Type: Long Sleeve Care Instructions: Machine Wash Fit Type: Western Style :- (Crop Top),3077,314.9606296
898993,"Care Free Curl Care Instant Moisturizer, 32 Fluid Ounce","Care Free Curl Care Instant Moisturizer, 32 Fluid Ounce",Protect the hair from dryness Keep it curly With glycerine & protein,0,317.5
209044,"Anything You Can Do I Can Do Drunker: 6x9 Beer Tasting Journal for Rating, Reviewing, and Taking Notes",,,77,600
1399270,BURGAN 888 All Terrain Tactical (Side Zipper) Combat Boot | Lace Up Padded Jungle Everyday Style | Unisex for Men and Woman | Lightweight Military Motocycle Outdoor Hiking Fashion Work Shoes Black,"[WHAT YOU GET: The 888 Model Tactical Zipper Boot is an all around terrain boot. This boot was designed to take on tough conditions. So whether it is hiking on the mountains or working on the job these boots will conquer anything. It has a high strength YKK zipper, lightweight PU midsole with a outsole that’s slip and oil resistant, as well as a soft fabric EVA cushioned insole for lasting comfort.,HOW TO USE: Combat and tactical design, yet made for everyday fashion. Simply unzip, slide your feet in and zip it up. You will only use the laces to snug them tight the first time you put them on.,STYLE: The boot also features state-of-the-art direct attach midsole/outsole construction, which is utilized to provide the end user with extraordinary shock absorption capabilities as well as class leading durability.,HOW IT’S MADE: These boots are built tough; made with military specifications with 100% breathable / waterproof leather and suede. The Polyurethane (PU) outsole has lungs for traverse and offers excellent traction for irregular surfaces. Contains a synthetic sole. The slip- and oil-resistant outsole is designed to maintain a reliable multi-surface traction that allows for multi-terrain traversal with confidence.,THE SIZE: These Combat tactical boots come in various sizes, make sure to check out sizing chart for best fit. These designer army comb shoes are comfortable and a great outdoor essential for airsoft players and the choice for girls and ladies looking for that urban emo goth punk street fashion look.]","<p>The 888 Model Tactical Zipper Boot is an all around terrain boot. This boot was designed to take on tough conditions. So whether it is hiking on the mountains or working on the job these boots will conquer anything. It has a high strength YKK zipper, lightweight PU midsole with a outsole that’s slip and oil resistant, as well as a soft fabric EVA cushioned insole for lasting comfort.</p> <p>The boot also features state-of-the-art direct attach midsole/outsole construction, which is utilized to provide the end user with extraordinary shock absorption capabilities as well as class leading durability.</p> <p><b>TECHNICAL SPECIFICATION:</b></p> <li>This direct attach construction reduces weight and while the Burg’clench TM outsole itself provides superior traction.</li> <li>Made to international military specification and standards</li> <li>Genuine suede softy leather ranging between 1.8 to 2.0 mm thickness</li> <li>High anti-crack outsole efficiency</li> <li>Medial side YKK zipper</li> <li>Hook-and-loop tab covers zipper during wear</li> <li>Oil and chemical resistant PU outsole has open lugs for traversing and provides excellent traction on irregular surfaces</li> <li>Polyurethane midsole is lightweight and provides excellent cushioning and has long-lasting elastic efficiency</li> <li>Breathable, moisture wicking Cambrela mesh lining</li> <li>Tough Polyester and Cotton woven laces</li> <li>Double sided fully circular eyelets</li> <li>Durable direct attach construction</li> <li>Designed to resist dust and sand penetration</li></br> <p><b>European and US size conversion for Woman & Male</b></p> <p>35 EU (5.5 W)</br> 36 EU (6.5 W)</br> 37 EU (7 W)</br> 38 EU (8 W / 7 M)</br> 39 EU (9 W / 8 M)</br> 40 EU (9.5 W / 8.5 M)</br> 41 EU (10.5 W / 9 M)</br> 42 EU (11.5 W / 10 M)</br> 43 EU (12.5 W / 11 M)</br> 44 EU (11.5 M)</br> 45 EU (12.5 M)</br> 46 EU (13 M)</br> 47 EU (14 M)</br> 48 EU (15 M)</p>",3242,1230
1231371,"Pink : YF-TOW 301-400ml Personal Glass and Ceramics Made Tea Infuser & Mug, Teapot/Teacup (Pink)",,,6,468.5039365
1853691,"Calvin Klein Women's Shirred Surplus One Piece Swimsuit, Atlantis, 4","[Adjustable straps,Removable soft cups,UV protection up to 50+ UPF/SPF]",,3073,600
2500554,Chiraiyaa Mario lugie Cartoon face Designer Printed Premium Back Cover Case for iQOO Z3,"[Hard Case,Smooth Finish,Perfect Fit,Printed on Sides,Polycarbonate Case]",We all know that fashion fades but style is eternal and in this culture where being stylish is vital to be ahead on fashion's track. We can never ignore innovation; creativity; style with an outline of utmost standard . Now a days mobile covers are not only designed to support and safeguard your gadget but it's a fashion outlook too. It provides you a chance to become a trend setter with its uncommon and appealing design for your iQOO Z3 Back cover. We believe in designing the mobile covers which add fun and charm to you life and make you the cynosure wherever you go. Every product is not only in vogue but also durable and reliable.,12064,708.6614166
2637117,"CQLEK® Flexible ® Laptop Stand Adjustable for Desk, Portable iPad Stand Computer Stand, Aluminum Laptop Riser Holder, Foldable Laptop Cooling Stand with 6 Levels Height Adjustment","[☛✔[Adjustable and Ergonomics]: The laptop stand has 7 adjustable heights (2.68-5.83"") inches, which can be adjusted to a comfortable operating angle and height according to your actual needs. 75° conforms to the arc design of the wrist , Allowing the wrist to be operated more comfortably, the ergonomic design can fix the posture, reduce neck fatigue, back pain and eye fatigue when watching videos or reading books, very suitable for home, office and outdoor work.,☛✔[Foldable and Lightweight]:Creative portable foldable design and light-weight Aluminum alloy material,Laptop Stand can be folded to the size of 10*1.77*0.7Inch, it weighs only 0.6 lbs and comes with a portable storage bag to make it easy to carry and use at the home, office or other places.,☛✔[Sturdy and Protective]: CQLEK notebook computer stand is made of anodized aluminum, the double ""M"" design is more sturdy and can support a weight of 88 pounds (40 kg). Through sandblasting and wire drawing, 12 non-slip rubber pads are added to protect the equipment from scratches or sliding to the greatest extent. You can't imagine it is durable.,☛✔[Cooling and Ventilation Design]: It can easily absorb and dissipate heat. In addition, the hollow design and forward tilt angle provide excellent heat dissipation and natural airflow to prevent the laptop from overheating. This portable laptop stand is the perfect companion for your precious equipment.,☛✔[Wide Compatibility]: Our laptop stand is compatible with all 10-15.6 inch laptops. Also suitable for tablets and books. Become your ideal companion at home, office and outdoors. We provide customers with free replacement within half a year. If you encounter any problems during use, please contact us, we will solve the problem for you until you are 100% satisfied!]","🔗  Adjustable Laptop Stand, Portable Foldable Holder for Notebooks & laptop stand Feature: ►Great for Your Health - height adjustment accords to Ergonomic design which adjust posture, correct posture can ease pains in shoulder and waist, prevent eyestrain and even eliminate hand fatigue. ►Great for Your Device - the stand holder with reasonable design can prevent your laptop/notebook computer/tablet from overheating. ►Easy to Carry - It is foldable and lightweight, you can take it with you everywhere. ►Convenient to Store - easy & quick action opens and closes the stand, and takes up very little space when closed. ►Simple to Use - make of very durable, steady and stable materials which make the stand easy and solid to use. ►Works for 9-15.6 Inch Device - support laptop or tablet vary from 9-15.6inches Product Parameters: Color: Multi Material: ABS + Silicone+Aluminum alloy Weight: 250g Folded size: 10 x 2.3 x 0.6 inches Maximum loading capacity: 44 lbs",593,236.2204722
